"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year"
"13077_2005",13,13077,2005,"PRD",4192,12216,20766,1013,0,38209,"PRI","PRI","PRD","PRD",2002,3,"PRI","PRI",0,0,1,0,"13_2005"
"13077_2008",13,13077,2008,"PRI_PNA",12390,17638,17051,3400,0,49655,"PRI","PRI","PRI","PRI",2005,3,"PRD","PRD",1,1,0,0,"13_2008"
"13077_2011",13,13077,2011,"PAN",17172,15242,6427,918,0,55882,"PRI_PVEM_PNA","PRI","PAN","PAN",2008,3,"PRI","PRI",0,0,0,1,"13_2011"
"13078_1981",13,13078,1981,"PRI",0,4294,0,NA,NA,4294,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"13_1981"
"13078_1984",13,13078,1984,"PRI",0,5046,0,NA,NA,5046,"PRI","PRI","PRI","PRI",1981,3,"PRI","PRI",1,NA,NA,NA,"13_1984"
"13078_1987",13,13078,1987,"PRI",0,4049,0,0,0,4049,"PRI","PRI","PRI","PRI",1984,3,"PRI","PRI",1,1,0,0,"13_1987"
"13078_1990",13,13078,1990,"PRI",0,1760,0,0,0,2679,"PRI","PRI","PRI","PRI",1987,3,"PRI","PRI",1,1,0,0,"13_1990"
"13078_1993",13,13078,1993,"PRI",43,3167,275,0,0,3869,"PRI","PRI","PRI","PRI",1990,3,"PRI","PRI",1,1,0,0,"13_1993"
"13078_1996",13,13078,1996,"PRI",198,2338,1250,494,0,3868,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"13_1996"
"13078_1999",13,13078,1999,"PRI",2151,3208,316,330,0,5915,"PRI","PRI","PRI","PRI",1996,3,"PRI","PRI",1,1,0,0,"13_1999"
"13078_2002",13,13078,2002,"PRI",1783,2022,952,196,0,6416,"PRI","PRI","PRI","PRI",1999,3,"PRI","PRI",1,1,0,0,"13_2002"
"13078_2005",13,13078,2005,"PAN",2992,2122,2428,368,0,7542,"PRI","PRI","PAN","PAN",2002,3,"PRI","PRI",0,1,0,0,"13_2005"
"13078_2008",13,13078,2008,"PRD",2068,2596,2998,395,0,8439,"PRI","PRI","PRD","PRD",2005,3,"PAN","PAN",0,1,0,0,"13_2008"
"13078_2011",13,13078,2011,"PRI",3025,3317,1986,355,0,9061,"PRI_PVEM_PNA","PRI","PRI","PRI",2008,3,"PRD","PRD",1,0,1,0,"13_2011"
"13079_1981",13,13079,1981,"PRI",0,1938,0,NA,NA,1938,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"13_1981"
"13079_1984",13,13079,1984,"PRI",0,2774,0,NA,NA,2774,"PRI","PRI","PRI","PRI",1981,3,"PRI","PRI",1,NA,NA,NA,"13_1984"
"13079_1987",13,13079,1987,"PRI",0,2669,0,0,0,2669,"PRI","PRI","PRI","PRI",1984,3,"PRI","PRI",1,1,0,0,"13_1987"
"13079_1990",13,13079,1990,"PRI",0,2095,0,0,0,2095,"PRI","PRI","PRI","PRI",1987,3,"PRI","PRI",1,1,0,0,"13_1990"
"13079_1993",13,13079,1993,"PRI",34,2347,21,0,0,2447,"PRI","PRI","PRI","PRI",1990,3,"PRI","PRI",1,1,0,0,"13_1993"
"13079_1996",13,13079,1996,"PRI",0,1938,183,183,0,2343,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"13_1996"
"13079_1999",13,13079,1999,"PRI",0,2074,423,166,0,2861,"PRI","PRI","PRI","PRI",1996,3,"PRI","PRI",1,1,0,0,"13_1999"
"13079_2002",13,13079,2002,"PRI",884,1177,176,110,0,3145,"PRI","PRI","PRI","PRI",1999,3,"PRI","PRI",1,1,0,0,"13_2002"
"13079_2005",13,13079,2005,"PVEM",430,720,711,61,0,3452,"PRI","PRI","PVEM","Otros",2002,3,"PRI","PRI",0,1,0,0,"13_2005"
"13079_2008",13,13079,2008,"PRI",1120,1476,3,195,0,3902,"PRI","PRI","PRI","PRI",2005,3,"PVEM","Otros",1,1,0,0,"13_2008"
"13079_2012",13,13079,2012,"PT",1226,1566,0,62,0,4738,"PRI_PVEM_PNA","PRI","PT","Otros",2008,4,"PRI","PRI",0,0,0,0,"13_2012"
"13080_1981",13,13080,1981,"PRI",8,4042,0,NA,NA,4281,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"13_1981"
"13080_1984",13,13080,1984,"PRI",0,4371,0,NA,NA,4625,"PRI","PRI","PRI","PRI",1981,3,"PRI","PRI",1,NA,NA,NA,"13_1984"
"13080_1987",13,13080,1987,"PRI",0,4592,0,0,0,5205,"PRI","PRI","PRI","PRI",1984,3,"PRI","PRI",1,1,0,0,"13_1987"
"13080_1990",13,13080,1990,"PRI",1,1926,1,0,0,2792,"PRI","PRI","PRI","PRI",1987,3,"PRI","PRI",1,1,0,0,"13_1990"
"13080_1993",13,13080,1993,"PRI",23,2775,7,0,0,3601,"PRI","PRI","PRI","PRI",1990,3,"PRI","PRI",1,1,0,0,"13_1993"
"13080_1996",13,13080,1996,"PRI",0,2842,1813,342,0,4792,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"13_1996"
"13080_1999",13,13080,1999,"PT",0,2585,1487,377,0,6744,"PRI","PRI","PT","Otros",1996,3,"PRI","PRI",0,1,0,0,"13_1999"
"13080_2002",13,13080,2002,"PRI",181,2004,1801,555,0,7901,"PRI","PRI","PRI","PRI",1999,3,"PT","Otros",1,1,0,0,"13_2002"
"13080_2005",13,13080,2005,"PAN",2631,2002,2292,362,0,9282,"PRI","PRI","PAN","PAN",2002,3,"PRI","PRI",0,0,0,0,"13_2005"
"13080_2008",13,13080,2008,"PRI_PNA",2236,3311,2888,495,0,10441,"PRI","PRI","PRI","PRI",2005,3,"PAN","PAN",1,1,0,0,"13_2008"
"13080_2011",13,13080,2011,"PRD",113,5259,6341,347,0,11842,"PRI_PVEM_PNA","PRI","PRD","PRD",2008,3,"PRI","PRI",0,0,1,0,"13_2011"
"13081_1981",13,13081,1981,"PRI",0,3135,0,NA,NA,3135,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"13_1981"
"13081_1984",13,13081,1984,"PRI",0,4465,0,NA,NA,4465,"PRI","PRI","PRI","PRI",1981,3,"PRI","PRI",1,NA,NA,NA,"13_1984"
"13081_1987",13,13081,1987,"PRI",0,3975,0,0,0,3975,"PRI","PRI","PRI","PRI",1984,3,"PRI","PRI",1,1,0,0,"13_1987"
"13081_1990",13,13081,1990,"PRI",4,1496,160,0,0,1928,"PRI","PRI","PRI","PRI",1987,3,"PRI","PRI",1,1,0,0,"13_1990"
"13081_1993",13,13081,1993,"PRI",238,3257,66,0,0,4483,"PRI","PRI","PRI","PRI",1990,3,"PRI","PRI",1,1,0,0,"13_1993"
"13081_1996",13,13081,1996,"PRI",1605,2505,192,159,0,4419,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"13_1996"
"13081_1999",13,13081,1999,"PRI",2278,3512,114,204,0,6121,"PRI","PRI","PRI","PRI",1996,3,"PRI","PRI",1,1,0,0,"13_1999"
"13081_2002",13,13081,2002,"PAN",5460,3115,0,242,0,8741,"PRI","PRI","PAN","PAN",1999,3,"PRI","PRI",0,1,0,0,"13_2002"
"13081_2005",13,13081,2005,"PAN",3730,3223,2115,254,0,9450,"PRI","PRI","PAN","PAN",2002,3,"PAN","PAN",0,1,0,0,"13_2005"
"13081_2008",13,13081,2008,"PRI_PNA",3466,5159,1847,256,0,10977,"PRI","PRI","PRI","PRI",2005,3,"PAN","PAN",1,0,1,0,"13_2008"
"13081_2011",13,13081,2011,"PRI",0,6312,0,274,0,11903,"PRI_PVEM_PNA","PRI","PRI","PRI",2008,3,"PRI","PRI",1,0,1,0,"13_2011"
"13082_1981",13,13082,1981,"PRI",124,669,0,NA,NA,793,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"13_1981"
"13082_1984",13,13082,1984,"PRI",69,1983,0,NA,NA,2052,"PRI","PRI","PRI","PRI",1981,3,"PRI","PRI",1,NA,NA,NA,"13_1984"
"13082_1987",13,13082,1987,"PRI",62,2179,0,0,0,2241,"PRI","PRI","PRI","PRI",1984,3,"PRI","PRI",1,1,0,0,"13_1987"
"13082_1990",13,13082,1990,"PRI",0,2484,0,0,0,2504,"PRI","PRI","PRI","PRI",1987,3,"PRI","PRI",1,1,0,0,"13_1990"
"13082_1993",13,13082,1993,"PRI",15,2082,2,0,0,2548,"PRI","PRI","PRI","PRI",1990,3,"PRI","PRI",1,1,0,0,"13_1993"
"13082_1996",13,13082,1996,"PRI",323,2418,816,161,0,3557,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"13_1996"
"13082_1999",13,13082,1999,"PRI",1371,3454,267,126,0,5092,"PRI","PRI","PRI","PRI",1996,3,"PRI","PRI",1,1,0,0,"13_1999"
"13082_2002",13,13082,2002,"PRI",1297,2345,0,153,0,5418,"PRI","PRI","PRI","PRI",1999,3,"PRI","PRI",1,1,0,0,"13_2002"
"13082_2005",13,13082,2005,"PAN",3926,1561,534,291,0,6771,"PRI","PRI","PAN","PAN",2002,3,"PRI","PRI",0,1,0,0,"13_2005"
"13082_2008",13,13082,2008,"PRI_PNA",983,2887,752,102,0,7096,"PRI","PRI","PRI","PRI",2005,3,"PAN","PAN",1,1,0,0,"13_2008"
"13082_2011",13,13082,2011,"PRI",2887,3384,1073,152,0,7957,"PRI_PVEM_PNA","PRI","PRI","PRI",2008,3,"PRI","PRI",1,0,1,0,"13_2011"
"13083_1981",13,13083,1981,"PRI",0,4361,0,NA,NA,4361,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"13_1981"
"13083_1984",13,13083,1984,"PRI",0,4406,0,NA,NA,4406,"PRI","PRI","PRI","PRI",1981,3,"PRI","PRI",1,NA,NA,NA,"13_1984"
"13083_1987",13,13083,1987,"PRI",0,4192,0,0,0,4192,"PRI","PRI","PRI","PRI",1984,3,"PRI","PRI",1,1,0,0,"13_1987"
"13083_1990",13,13083,1990,"PRI",0,1484,319,0,0,1901,"PRI","PRI","PRI","PRI",1987,3,"PRI","PRI",1,1,0,0,"13_1990"
"13083_1993",13,13083,1993,"PRI",254,4745,1783,0,0,6870,"PRI","PRI","PRI","PRI",1990,3,"PRI","PRI",1,1,0,0,"13_1993"
"13083_1996",13,13083,1996,"PRI",765,3282,1903,207,0,6136,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"13_1996"
"13083_1999",13,13083,1999,"PRI",629,4301,2529,225,0,7653,"PRI","PRI","PRI","PRI",1996,3,"PRI","PRI",1,1,0,0,"13_1999"
"13083_2002",13,13083,2002,"PRI",826,4169,2590,1141,0,7585,"PRI","PRI","PRI","PRI",1999,3,"PRI","PRI",1,1,0,0,"13_2002"
"13083_2005",13,13083,2005,"PRI",1032,4125,1679,394,0,8683,"PRI","PRI","PRI","PRI",2002,3,"PRI","PRI",1,1,0,0,"13_2005"
"13083_2008",13,13083,2008,"PRI",700,4902,3553,446,0,10684,"PRI","PRI","PRI","PRI",2005,3,"PRI","PRI",1,1,0,0,"13_2008"
"13083_2011",13,13083,2011,"PRI",0,7059,0,324,0,12814,"PRI_PVEM_PNA","PRI","PRI","PRI",2008,3,"PRI","PRI",1,1,0,0,"13_2011"
"13084_1981",13,13084,1981,"PRI",0,8003,0,NA,NA,8003,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"13_1981"
"13084_1984",13,13084,1984,"PRI",0,8242,0,NA,NA,9013,"PRI","PRI","PRI","PRI",1981,3,"PRI","PRI",1,NA,NA,NA,"13_1984"
"13084_1987",13,13084,1987,"PRI",0,10081,0,0,0,10081,"PRI","PRI","PRI","PRI",1984,3,"PRI","PRI",1,1,0,0,"13_1987"
"13084_1990",13,13084,1990,"PRI",28,5582,1410,0,0,7346,"PRI","PRI","PRI","PRI",1987,3,"PRI","PRI",1,1,0,0,"13_1990"
"13084_1993",13,13084,1993,"PRI",70,8180,2037,0,0,10680,"PRI","PRI","PRI","PRI",1990,3,"PRI","PRI",1,1,0,0,"13_1993"
"13084_1996",13,13084,1996,"PRI",360,5814,3712,440,0,10071,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"13_1996"
"13084_1999",13,13084,1999,"PRI",549,6110,3239,473,0,10049,"PRI","PRI","PRI","PRI",1996,3,"PRI","PRI",1,1,0,0,"13_1999"
"13084_2002",13,13084,2002,"PAN",5613,3877,1065,534,0,10787,"PRI","PRI","PAN","PAN",1999,3,"PRI","PRI",0,1,0,0,"13_2002"
"13084_2005",13,13084,2005,"PRI",4448,5420,1905,474,0,11997,"PRI","PRI","PRI","PRI",2002,3,"PAN","PAN",1,1,0,0,"13_2005"
"13084_2009",13,13084,2009,"PRD",396,7068,7095,15003,0,14979,"PRI","PRI","PRD","PRD",2005,4,"PRI","PRI",0,0,1,0,"13_2009"
"13084_2011",13,13084,2011,"PRI",0,8305,0,361,0,16438,"PRI_PVEM_PNA","PRI","PRI","PRI",2009,2,"PRD","PRD",1,1,0,0,"13_2011"
"14001_1982",14,14001,1982,"PRI",0,1745,0,0,0,1745,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"14_1982"
"14001_1985",14,14001,1985,"PRI",469,1000,5,0,0,1491,"PRI","PRI","PRI","PRI",1982,3,"PRI","PRI",1,NA,NA,NA,"14_1985"
"14001_1988",14,14001,1988,"PRI",628,1303,0,116,0,1986,"PRI","PRI","PRI","PRI",1985,3,"PRI","PRI",1,1,0,0,"14_1988"
"14001_1992",14,14001,1992,"PAN",1908,1673,6,84,0,3626,"PRI","PRI","PAN","PAN",1988,4,"PRI","PRI",0,1,0,0,"14_1992"
"14001_1995",14,14001,1995,"PAN",3310,2365,0,286,0,5890,"PAN","PAN","PAN","PAN",1992,3,"PAN","PAN",1,1,0,0,"14_1995"
"14001_1997",14,14001,1997,"PAN",2846,2746,385,176,0,6149,"PAN","PAN","PAN","PAN",1995,2,"PAN","PAN",1,0,1,0,"14_1997"
"14001_2000",14,14001,2000,"PRI",2697,2902,998,300,19,6684,"PAN","PAN","PRI","PRI",1997,3,"PAN","PAN",0,0,1,0,"14_2000"
"14001_2003",14,14001,2003,"PRI",2182,2599,1553,364,140,6334,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,0,1,0,"14_2003"
"14001_2006",14,14001,2006,"PAN",3855,1654,1011,284,11,7535,"PAN","PAN","PAN","PAN",2003,3,"PRI","PRI",1,1,0,0,"14_2006"
"14001_2009",14,14001,2009,"PAN",2337,2156,1057,226,37,7941,"PAN","PAN","PAN","PAN",2006,3,"PAN","PAN",1,1,0,0,"14_2009"
"14001_2012",14,14001,2012,"PRI_PVEM",2292,4297,766,331,8,9113,"PAN","PAN","PRI","PRI",2009,3,"PAN","PAN",0,0,1,0,"14_2012"
"14001_2015",14,14001,2015,"PAN",3769,4033,1470,255,1,11595,"PRI_PVEM","PRI","PAN","PAN",2012,3,"PRI","PRI",0,0,1,0,"14_2015"
"14002_1982",14,14002,1982,"PRI",0,3304,0,0,0,3420,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"14_1982"
"14002_1985",14,14002,1985,"PRI",0,4266,160,0,0,4426,"PRI","PRI","PRI","PRI",1982,3,"PRI","PRI",1,NA,NA,NA,"14_1985"
"14002_1988",14,14002,1988,"PRI",595,1872,258,80,0,2730,"PRI","PRI","PRI","PRI",1985,3,"PRI","PRI",1,1,0,0,"14_1988"
"14002_1992",14,14002,1992,"PRI",2171,3170,2,71,4,5518,"PRI","PRI","PRI","PRI",1988,4,"PRI","PRI",1,1,0,0,"14_1992"
"14002_1995",14,14002,1995,"PRI",1998,3232,15,130,0,5745,"PAN","PAN","PRI","PRI",1992,3,"PRI","PRI",0,1,0,0,"14_1995"
"14002_1997",14,14002,1997,"PVEM",1406,2744,181,162,6,7211,"PAN","PAN","PVEM","Otros",1995,2,"PRI","PRI",0,1,0,0,"14_1997"
"14002_2000",14,14002,2000,"PRI",2049,2928,297,129,8,7579,"PAN","PAN","PRI","PRI",1997,3,"PVEM","Otros",0,1,0,0,"14_2000"
"14002_2003",14,14002,2003,"PRI",615,2975,397,156,3,7473,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,0,0,0,"14_2003"
"14002_2006",14,14002,2006,"PRD_PT",871,2653,4113,209,4,8616,"PAN","PAN","PRD","PRD",2003,3,"PRI","PRI",0,1,0,0,"14_2006"
"14002_2009",14,14002,2009,"PAN",2128,2064,695,209,1,9736,"PAN","PAN","PAN","PAN",2006,3,"PRD","PRD",1,1,0,0,"14_2009"
"14002_2012",14,14002,2012,"PRI_PVEM",3309,3372,378,7,12,10732,"PAN","PAN","PRI","PRI",2009,3,"PAN","PAN",0,0,0,1,"14_2012"
"14002_2015",14,14002,2015,"MC",2019,2727,108,143,1,12837,"PRI_PVEM","PRI","MC","Otros",2012,3,"PRI","PRI",0,0,1,0,"14_2015"
"14003_1982",14,14003,1982,"PRI",0,2116,1574,0,0,4360,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"14_1982"
"14003_1985",14,14003,1985,"PRI",73,3148,28,0,0,3279,"PRI","PRI","PRI","PRI",1982,3,"PRI","PRI",1,NA,NA,NA,"14_1985"
"14003_1988",14,14003,1988,"PRI",19,2886,173,171,1,3722,"PRI","PRI","PRI","PRI",1985,3,"PRI","PRI",1,1,0,0,"14_1988"
"14003_1992",14,14003,1992,"PRI",142,5124,113,80,4,5574,"PRI","PRI","PRI","PRI",1988,4,"PRI","PRI",1,1,0,0,"14_1992"
"14003_1995",14,14003,1995,"PRI",2025,3769,1485,0,0,7451,"PAN","PAN","PRI","PRI",1992,3,"PRI","PRI",0,1,0,0,"14_1995"
"14003_1997",14,14003,1997,"PRD",800,3134,4023,101,0,8142,"PAN","PAN","PRD","PRD",1995,2,"PRI","PRI",0,1,0,0,"14_1997"
"14003_2000",14,14003,2000,"PRD",1063,3085,4120,162,8,8398,"PAN","PAN","PRD","PRD",1997,3,"PRD","PRD",0,1,0,0,"14_2000"
"14003_2003",14,14003,2003,"PVEM",729,2851,1725,231,4,8375,"PAN","PAN","PVEM","Otros",2000,3,"PRD","PRD",0,0,0,1,"14_2003"
"14003_2006",14,14003,2006,"PVEM",2767,2184,1740,254,6,9629,"PAN","PAN","PVEM","Otros",2003,3,"PVEM","Otros",0,0,0,1,"14_2006"
"14003_2009",14,14003,2009,"PRD",2771,2776,3539,155,5,11309,"PAN","PAN","PRD","PRD",2006,3,"PVEM","Otros",0,0,0,0,"14_2009"
"14003_2012",14,14003,2012,"PRI_PVEM",2605,4518,590,6,10,12207,"PAN","PAN","PRI","PRI",2009,3,"PRD","PRD",0,0,0,0,"14_2012"
"14003_2015",14,14003,2015,"PRI",2374,4240,247,145,0,14509,"PRI_PVEM","PRI","PRI","PRI",2012,3,"PRI","PRI",1,0,0,1,"14_2015"
"14004_1982",14,14004,1982,"PRI",0,897,0,0,0,948,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"14_1982"
"14004_1985",14,14004,1985,"PRI",0,1027,0,0,0,1027,"PRI","PRI","PRI","PRI",1982,3,"PRI","PRI",1,NA,NA,NA,"14_1985"
"14004_1988",14,14004,1988,"PRI",0,1300,23,109,0,1323,"PRI","PRI","PRI","PRI",1985,3,"PRI","PRI",1,1,0,0,"14_1988"
"14004_1992",14,14004,1992,"PRI",22,922,86,34,4,1830,"PRI","PRI","PRI","PRI",1988,4,"PRI","PRI",1,1,0,0,"14_1992"
"14004_1995",14,14004,1995,"PAN",1111,999,3,0,0,2185,"PAN","PAN","PAN","PAN",1992,3,"PRI","PRI",1,1,0,0,"14_1995"
"14004_1997",14,14004,1997,"PRI",1052,1057,108,29,0,2233,"PAN","PAN","PRI","PRI",1995,2,"PAN","PAN",0,1,0,0,"14_1997"
"14004_2000",14,14004,2000,"PAN",1233,1109,2,19,1,2452,"PAN","PAN","PAN","PAN",1997,3,"PRI","PRI",1,0,1,0,"14_2000"
"14004_2003",14,14004,2003,"PAN",878,798,52,46,0,2358,"PAN","PAN","PAN","PAN",2000,3,"PAN","PAN",1,1,0,0,"14_2003"
"14004_2006",14,14004,2006,"PRI",842,1240,248,49,1,2330,"PAN","PAN","PRI","PRI",2003,3,"PAN","PAN",0,0,1,0,"14_2006"
"14004_2009",14,14004,2009,"PRI_PNA",673,1321,218,67,20,2463,"PAN","PAN","PRI","PRI",2006,3,"PRI","PRI",0,0,1,0,"14_2009"
"14004_2012",14,14004,2012,"PRI_PVEM",797,1319,68,75,3,2753,"PAN","PAN","PRI","PRI",2009,3,"PRI","PRI",0,1,0,0,"14_2012"
"14004_2015",14,14004,2015,"PRI",758,1210,666,55,0,2687,"PRI_PVEM","PRI","PRI","PRI",2012,3,"PRI","PRI",1,1,0,0,"14_2015"
"14005_1982",14,14005,1982,"PRI",0,1541,137,0,0,1941,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"14_1982"
"14005_1985",14,14005,1985,"PRI",18,1852,4,0,0,1882,"PRI","PRI","PRI","PRI",1982,3,"PRI","PRI",1,NA,NA,NA,"14_1985"
"14005_1988",14,14005,1988,"PRI",43,1391,568,58,0,2029,"PRI","PRI","PRI","PRI",1985,3,"PRI","PRI",1,1,0,0,"14_1988"
"14005_1992",14,14005,1992,"PRI",38,2218,3,332,14,3009,"PRI","PRI","PRI","PRI",1988,4,"PRI","PRI",1,1,0,0,"14_1992"
"14005_1995",14,14005,1995,"PRI",907,3042,6,123,0,4203,"PAN","PAN","PRI","PRI",1992,3,"PRI","PRI",0,1,0,0,"14_1995"
"14005_1997",14,14005,1997,"PRI",1191,2513,727,89,0,4464,"PAN","PAN","PRI","PRI",1995,2,"PRI","PRI",0,1,0,0,"14_1997"
"14005_2000",14,14005,2000,"PRI",1752,2398,607,78,0,4771,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,1,0,0,"14_2000"
"14005_2003",14,14005,2003,"PAN",2604,2238,335,112,7,5209,"PAN","PAN","PAN","PAN",2000,3,"PRI","PRI",1,1,0,0,"14_2003"
"14005_2006",14,14005,2006,"PRI",1471,1955,1397,139,2,5947,"PAN","PAN","PRI","PRI",2003,3,"PAN","PAN",0,1,0,0,"14_2006"
"14005_2009",14,14005,2009,"PRI_PNA",806,2286,2258,150,2,6755,"PAN","PAN","PRI","PRI",2006,3,"PRI","PRI",0,0,1,0,"14_2009"
"14005_2012",14,14005,2012,"PRI_PVEM",1324,1912,1744,10,3,7468,"PAN","PAN","PRI","PRI",2009,3,"PRI","PRI",0,1,0,0,"14_2012"
"14005_2015",14,14005,2015,"PAN_PRD",426,1822,1874,73,0,9466,"PRI_PVEM","PRI","PAN","PAN",2012,3,"PRI","PRI",0,1,0,0,"14_2015"
"14006_1982",14,14006,1982,"PRI",0,7296,819,0,0,8976,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"14_1982"
"14006_1985",14,14006,1985,"PRI",1508,8006,160,0,0,9725,"PRI","PRI","PRI","PRI",1982,3,"PRI","PRI",1,NA,NA,NA,"14_1985"
"14006_1988",14,14006,1988,"PRI",2338,5865,1658,268,17,9935,"PRI","PRI","PRI","PRI",1985,3,"PRI","PRI",1,1,0,0,"14_1988"
"14006_1992",14,14006,1992,"PRI",2385,9032,948,287,13,13102,"PRI","PRI","PRI","PRI",1988,4,"PRI","PRI",1,1,0,0,"14_1992"
"14006_1995",14,14006,1995,"PAN",12492,7646,853,465,0,21240,"PAN","PAN","PAN","PAN",1992,3,"PRI","PRI",1,1,0,0,"14_1995"
"14006_1997",14,14006,1997,"PRI",7563,8297,4783,420,6,22644,"PAN","PAN","PRI","PRI",1995,2,"PAN","PAN",0,1,0,0,"14_1997"
"14006_2000",14,14006,2000,"PAN",8358,7418,2363,453,10,22320,"PAN","PAN","PAN","PAN",1997,3,"PRI","PRI",1,0,1,0,"14_2000"
"14006_2003",14,14006,2003,"PVEM",3714,6580,1427,538,6,21010,"PAN","PAN","PVEM","Otros",2000,3,"PAN","PAN",0,1,0,0,"14_2003"
"14006_2006",14,14006,2006,"PAN",7918,7678,2668,591,8,23383,"PAN","PAN","PAN","PAN",2003,3,"PVEM","Otros",1,0,1,0,"14_2006"
"14006_2009",14,14006,2009,"PRI_PNA",8208,9866,2225,541,4,24834,"PAN","PAN","PRI","PRI",2006,3,"PAN","PAN",0,0,0,0,"14_2009"
"14006_2012",14,14006,2012,"PAN",8674,7960,3412,1023,29,27077,"PAN","PAN","PAN","PAN",2009,3,"PRI","PRI",1,0,1,0,"14_2012"
"14006_2015",14,14006,2015,"PRI_PVEM",2734,13780,786,586,28,33905,"PRI_PVEM","PRI","PRI","PRI",2012,3,"PAN","PAN",1,1,0,0,"14_2015"
"14007_1982",14,14007,1982,"PRI",0,1156,0,0,0,1309,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"14_1982"
"14007_1985",14,14007,1985,"PRI",25,2362,91,0,0,2494,"PRI","PRI","PRI","PRI",1982,3,"PRI","PRI",1,NA,NA,NA,"14_1985"
"14007_1988",14,14007,1988,"PRI",15,945,237,164,0,1224,"PRI","PRI","PRI","PRI",1985,3,"PRI","PRI",1,1,0,0,"14_1988"
"14007_1992",14,14007,1992,"PRI",60,1168,814,52,0,2113,"PRI","PRI","PRI","PRI",1988,4,"PRI","PRI",1,1,0,0,"14_1992"
"14007_1995",14,14007,1995,"PRD",287,1337,1649,235,0,3330,"PAN","PAN","PRD","PRD",1992,3,"PRI","PRI",0,1,0,0,"14_1995"
"14007_1997",14,14007,1997,"PRI",472,1810,1344,50,0,3663,"PAN","PAN","PRI","PRI",1995,2,"PRD","PRD",0,1,0,0,"14_1997"
"14007_2000",14,14007,2000,"PRI",911,1512,965,105,0,3388,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,0,0,1,"14_2000"
"14007_2003",14,14007,2003,"PRI",1109,1521,823,74,0,3580,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,1,0,0,"14_2003"
"14007_2006",14,14007,2006,"PAN",1702,1036,496,90,4,3829,"PAN","PAN","PAN","PAN",2003,3,"PRI","PRI",1,1,0,0,"14_2006"
"14007_2009",14,14007,2009,"PAN",1292,976,587,98,3,4282,"PAN","PAN","PAN","PAN",2006,3,"PAN","PAN",1,1,0,0,"14_2009"
"14007_2012",14,14007,2012,"PRI_PVEM",900,1920,602,0,1,4686,"PAN","PAN","PRI","PRI",2009,3,"PAN","PAN",0,0,1,0,"14_2012"
"14007_2015",14,14007,2015,"PRI",1033,1183,284,78,0,4602,"PRI_PVEM","PRI","PRI","PRI",2012,3,"PRI","PRI",1,0,1,0,"14_2015"
"14008_1982",14,14008,1982,"PRI",0,4936,0,0,0,9276,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"14_1982"
"14008_1985",14,14008,1985,"PRI",475,6692,6,0,0,10132,"PRI","PRI","PRI","PRI",1982,3,"PRI","PRI",1,NA,NA,NA,"14_1985"
"14008_1988",14,14008,1988,"PRI",5460,5519,25,831,0,11094,"PRI","PRI","PRI","PRI",1985,3,"PRI","PRI",1,1,0,0,"14_1988"
"14008_1992",14,14008,1992,"PAN",8922,8653,25,526,17,17694,"PRI","PRI","PAN","PAN",1988,4,"PRI","PRI",0,1,0,0,"14_1992"
