"muniYear","agua","dren","elec"
"20054_2012",118,1,232
"20054_2013",209.75,1,238
"20054_2014",393.25,1,239
"20054_2015",485,1,240
"20055_1994",485,1,239.666666666667
"20055_1995",485,1,239.666666666667
"20055_1996",609,1,239.666666666667
"20055_1997",609,1,239.666666666667
"20055_1998",609,1,239.666666666667
"20055_1999",885,1,239.666666666667
"20055_2000",885,1,819.5
"20055_2001",885,1,1405
"20055_2002",885,1,1405
"20055_2003",885,1,1405
"20055_2004",885,1,1405
"20055_2005",885,1,1405
"20055_2006",885,1,1405
"20055_2007",885,1,1399
"20055_2008",885,1,1417
"20055_2009",885,1,1421
"20055_2010",885,1,1447
"20055_2011",885,1,1460
"20055_2012",885,1,4638
"20055_2013",695.25,1,1530
"20055_2014",315.75,1,1560
"20055_2015",126,1,1603
"20056_1994",126,0,1588.66666666667
"20056_1995",126,0,1588.66666666667
"20056_1996",207,0,1588.66666666667
"20056_1997",207,0,1588.66666666667
"20056_1998",207,0,1588.66666666667
"20056_1999",207,0,1588.66666666667
"20056_2000",207,0,963.5
"20056_2001",207,0,335.666666666667
"20056_2002",207,0,335.666666666667
"20056_2003",207,0,335.666666666667
"20056_2004",207,0,335.666666666667
"20056_2005",207,0,335.666666666667
"20056_2006",207,0,335.666666666667
"20056_2007",207,0,324
"20056_2008",207,0,359
"20056_2009",207,0,354
"20056_2010",207,0,359
"20056_2011",207,0,380
"20056_2012",207,0,375
"20056_2013",1116.25,0,384
"20056_2014",2977.5,0,400
"20056_2015",3901,0,395
"20057_1994",3844,4,396.666666666667
"20057_1995",4015,5,396.666666666667
"20057_1996",4052,5,396.666666666667
"20057_1997",4268,5,396.666666666667
"20057_1998",4268,5,396.666666666667
"20057_1999",4268,5,396.666666666667
"20057_2000",4268,5,6477
"20057_2001",4268,5,13483.3333333333
"20057_2002",5639,5,13483.3333333333
"20057_2003",5639,5,13483.3333333333
"20057_2004",5639,5,13483.3333333333
"20057_2005",6257,5,13483.3333333333
"20057_2006",6219,5,13483.3333333333
"20057_2007",6376,5,12559
"20057_2008",6504,5,15332
"20057_2009",6648,5,14988
"20057_2010",6648,5,15322
"20057_2011",6922,5,15604
"20057_2012",7062,5,15961
"20057_2013",7084,5,16392
"20057_2014",7118,5,16099
"20057_2015",7530,5,16436
"20058_1994",59,0,16323.6666666667
"20058_1995",59,0,16323.6666666667
"20058_1996",924,0,16323.6666666667
"20058_1997",924,0,16323.6666666667
"20058_1998",924,0,16323.6666666667
"20058_1999",924,0,16323.6666666667
"20058_2000",924,0,9892.5
"20058_2001",924,0,3379.33333333333
"20058_2002",924,0,3379.33333333333
"20058_2003",924,0,3379.33333333333
"20058_2004",924,0,3379.33333333333
"20058_2005",924,0,3379.33333333333
"20058_2006",924,0,3379.33333333333
"20058_2007",924,0,3349
"20058_2008",924,0,3440
"20058_2009",924,0,3487
"20058_2010",924,0,3598
"20058_2011",924,0,3685
"20058_2012",924,0,3793
"20058_2013",1336.5,0,3853
"20058_2014",2238.75,0,3908
"20058_2015",2677,0,4195
"20059_1994",2574,1,4099.33333333333
"20059_1995",2883,1,4099.33333333333
"20059_1996",3158,1,4099.33333333333
"20059_1997",3718,1,4099.33333333333
"20059_1998",3718,1,4099.33333333333
"20059_1999",3718,1,4099.33333333333
"20059_2000",3718,1,7935.5
"20059_2001",3718,1,11879.3333333333
"20059_2002",3718,1,11879.3333333333
"20059_2003",3718,1,11879.3333333333
"20059_2004",3718,1,11879.3333333333
"20059_2005",3718,1,11879.3333333333
"20059_2006",3718,1,11879.3333333333
"20059_2007",3718,1,11676
"20059_2008",3718,1,12286
"20059_2009",3718,1,12255
"20059_2010",3718,1,13068
"20059_2011",3718,1,13614
"20059_2012",3718,1,14344
"20059_2013",2810,1,14836
"20059_2014",994,1,15707
"20059_2015",86,1,16599
"20060_1994",86,0,16301.6666666667
"20060_1995",86,0,16301.6666666667
"20060_1996",310,0,16301.6666666667
"20060_1997",310,0,16301.6666666667
"20060_1998",310,0,16301.6666666667
"20060_1999",310,0,16301.6666666667
"20060_2000",310,0,8600.5
"20060_2001",310,0,602.333333333333
"20060_2002",310,0,602.333333333333
"20060_2003",310,0,602.333333333333
"20060_2004",310,0,602.333333333333
"20060_2005",310,0,602.333333333333
"20060_2006",310,0,602.333333333333
"20060_2007",310,0,602
"20060_2008",310,0,603
"20060_2009",310,0,602
"20060_2010",310,0.333333333333333,625
"20060_2011",310,1,635
"20060_2012",310,2,635
"20060_2013",245.75,2,641
"20060_2014",117.25,2,672
"20060_2015",53,2,713
"20061_1994",53,0,699.333333333333
"20061_1995",53,0,699.333333333333
"20061_1996",53,0,699.333333333333
"20061_1997",53,0,699.333333333333
"20061_1998",53,0,699.333333333333
"20061_1999",53,0,699.333333333333
"20061_2000",53,0,555
"20061_2001",53,0,402.333333333333
"20061_2002",53,0,402.333333333333
"20061_2003",53,0,402.333333333333
"20061_2004",53,0,402.333333333333
"20061_2005",53,0,402.333333333333
"20061_2006",53,0,402.333333333333
"20061_2007",53,0,397
"20061_2008",53,0,413
"20061_2009",53,0,913
"20061_2010",53,0,877
"20061_2011",53,0,892
"20061_2012",53,0,908
"20061_2013",79.75,0,942
"20061_2014",133.25,0,958
"20061_2015",160,0,974
"20062_1994",160,0,968.666666666667
"20062_1995",160,0,968.666666666667
"20062_1996",160,0,968.666666666667
"20062_1997",160,0,968.666666666667
"20062_1998",160,0,968.666666666667
"20062_1999",160,0,968.666666666667
"20062_2000",160,0,612
"20062_2001",160,0,249
"20062_2002",160,0,249
"20062_2003",160,0,249
"20062_2004",160,0,249
"20062_2005",160,0,249
"20062_2006",160,0,249
"20062_2007",160,0,250
"20062_2008",160,0,247
"20062_2009",160,0,249
"20062_2010",160,0.166666666666667,250
"20062_2011",160,0.5,255
"20062_2012",160,1,255
"20062_2013",220,1,252
"20062_2014",340,1,257
"20062_2015",400,1,257
"20063_1994",400,1,257
"20063_1995",400,1,257
"20063_1996",449,1,257
"20063_1997",449,1,257
"20063_1998",449,1,257
"20063_1999",449,1,257
"20063_2000",449,1,947
"20063_2001",449,1,1657
"20063_2002",449,1,1657
"20063_2003",449,1,1657
"20063_2004",449,1,1657
"20063_2005",449,1,1657
"20063_2006",449,1,1657
"20063_2007",449,1,1637
"20063_2008",449,1,1697
"20063_2009",449,1,1734
"20063_2010",449,1,1795
"20063_2011",449,1,1850
"20063_2012",449,1,1379
"20063_2013",482,1,1399
"20063_2014",548,1,1440
"20063_2015",581,1,1493
"20064_1994",581,0,1475.33333333333
"20064_1995",581,0,1475.33333333333
"20064_1996",1346,0,1475.33333333333
"20064_1997",1346,0,1475.33333333333
"20064_1998",1346,0,1475.33333333333
"20064_1999",1346,0,1475.33333333333
"20064_2000",1346,0,1722.5
"20064_2001",1346,0,1963.66666666667
"20064_2002",1346,0,1963.66666666667
"20064_2003",1346,0,1963.66666666667
"20064_2004",1346,0,1963.66666666667
"20064_2005",1346,0,1963.66666666667
"20064_2006",1346,0,1963.66666666667
"20064_2007",1346,0,1952
"20064_2008",1346,0,1987
"20064_2009",1346,0,2050
"20064_2010",1346,0,2111
"20064_2011",1346,0,2167
"20064_2012",1346,0,2381
"20064_2013",1138.5,0,2459
"20064_2014",723.5,0,2525
"20064_2015",516,0,2608
"20065_1994",516,0,2580.33333333333
"20065_1995",516,0,2580.33333333333
"20065_1996",336,0,2580.33333333333
"20065_1997",336,0,2580.33333333333
"20065_1998",336,0,2580.33333333333
"20065_1999",336,0,2580.33333333333
"20065_2000",336,0,1628.5
"20065_2001",336,0,653.333333333333
"20065_2002",336,0,653.333333333333
"20065_2003",336,0,653.333333333333
"20065_2004",336,0,653.333333333333
"20065_2005",336,0,653.333333333333
"20065_2006",336,0,653.333333333333
"20065_2007",336,0,649
"20065_2008",336,0,662
"20065_2009",336,0,673
"20065_2010",336,0,674
"20065_2011",336,0,681
"20065_2012",336,0,682
"20065_2013",414.75,0,678
"20065_2014",572.25,0,682
"20065_2015",651,0,681
"20066_1994",651,1,681.333333333333
"20066_1995",651,1,681.333333333333
"20066_1996",1000,1,681.333333333333
"20066_1997",1000,1,681.333333333333
"20066_1998",1000,1,681.333333333333
"20066_1999",1000,1,681.333333333333
"20066_2000",1000,1,1207.5
"20066_2001",1000,1,1743.33333333333
"20066_2002",1000,1,1743.33333333333
"20066_2003",1000,1,1743.33333333333
"20066_2004",1000,1,1743.33333333333
"20066_2005",1000,1,1743.33333333333
"20066_2006",1000,1,1743.33333333333
"20066_2007",1000,1,1734
"20066_2008",1000,1,1762
"20066_2009",1000,1,1810
"20066_2010",1000,1,1862
"20066_2011",1000,1,1887
"20066_2012",1000,1,1934
"20066_2013",17490.25,1,1959
"20066_2014",50503,1,2004
"20066_2015",67004,1,2047
"20067_1994",66961,1,2032.66666666667
"20067_1995",67090,1,2032.66666666667
"20067_1996",67290,1,2032.66666666667
"20067_1997",67486,2,2032.66666666667
"20067_1998",67486,3,2032.66666666667
"20067_1999",67486,3,2032.66666666667
"20067_2000",67486,4,53699
"20067_2001",67486,7,105858
"20067_2002",68427,7,105858
"20067_2003",68427,10,105858
"20067_2004",68427,12,105858
"20067_2005",68427,13,105858
"20067_2006",68427,13,105858
"20067_2007",68427,13,105351
"20067_2008",68427,13,106872
"20067_2009",68427,13,109700
"20067_2010",68427,14,111435
"20067_2011",68427,14,113069
"20067_2012",68427,14,118679
"20067_2013",51450.25,14,121412
"20067_2014",17496.75,14,123644
"20067_2015",520,14,125399
"20068_1994",520,1,124814
"20068_1995",520,1,124814
"20068_1996",1987,1,124814
"20068_1997",2278,1,124814
"20068_1998",2278,1,124814
"20068_1999",2278,1,124814
"20068_2000",2278,1,66190
"20068_2001",2278,1,7067
"20068_2002",2278,1,7067
"20068_2003",2278,2,7067
"20068_2004",2278,2,7067
"20068_2005",2278,2,7067
"20068_2006",2278,2,7067
"20068_2007",2278,2,6981
"20068_2008",2278,3,7239
"20068_2009",2278,3,7488
"20068_2010",2278,3,7772
"20068_2011",2278,3,7761
"20068_2012",2278,3,7937
"20068_2013",1758.5,3,8145
"20068_2014",719.5,4,8497
"20068_2015",200,4,8724
"20069_1994",200,0,8648.33333333333
"20069_1995",200,0,8648.33333333333
"20069_1996",279,0,8648.33333333333
"20069_1997",279,0,8648.33333333333
"20069_1998",279,0,8648.33333333333
"20069_1999",279,0,8648.33333333333
"20069_2000",279,0,4573.5
"20069_2001",279,0,429.333333333333
"20069_2002",279,0,429.333333333333
"20069_2003",279,0,429.333333333333
"20069_2004",279,0,429.333333333333
"20069_2005",279,0,429.333333333333
"20069_2006",279,0,429.333333333333
"20069_2007",279,0,423
"20069_2008",279,0,442
"20069_2009",279,0,453
"20069_2010",279,0,464
"20069_2011",279,0,486
"20069_2012",279,0,494
"20069_2013",246.75,0,505
"20069_2014",182.25,0,546
"20069_2015",150,0,591
"20070_1994",150,0,576
"20070_1995",150,1,576
"20070_1996",613,1,576
"20070_1997",613,1,576
"20070_1998",613,1,576
"20070_1999",613,1,576
"20070_2000",613,1,1032.5
"20070_2001",613,2,1495.33333333333
"20070_2002",613,2,1495.33333333333
"20070_2003",613,2,1495.33333333333
"20070_2004",613,2,1495.33333333333
"20070_2005",613,2,1495.33333333333
"20070_2006",613,2,1495.33333333333
"20070_2007",613,2,1474
"20070_2008",613,2,1538
"20070_2009",613,2,1569
"20070_2010",613,2,1604
"20070_2011",613,2,1652
"20070_2012",613,2,1680
"20070_2013",489.75,2,1736
"20070_2014",243.25,2,1815
"20070_2015",120,2,1844
"20071_1994",120,0,1834.33333333333
"20071_1995",120,0,1834.33333333333
"20071_1996",417,0,1834.33333333333
"20071_1997",417,0,1834.33333333333
"20071_1998",417,0,1834.33333333333
"20071_1999",417,0,1834.33333333333
"20071_2000",417,0,1141
"20071_2001",417,0,446.333333333333
"20071_2002",417,0,446.333333333333
"20071_2003",417,0,446.333333333333
"20071_2004",417,0,446.333333333333
"20071_2005",417,0,446.333333333333
"20071_2006",417,0,446.333333333333
"20071_2007",417,2,438
"20071_2008",417,2,463
"20071_2009",417,2,471
"20071_2010",417,2,484
"20071_2011",417,2,548
"20071_2012",417,2,549
"20071_2013",360.25,2,555
"20071_2014",246.75,2,674
"20071_2015",190,2,698
"20072_1994",190,0,690
"20072_1995",190,0,690
"20072_1996",230,0,690
"20072_1997",230,0,690
"20072_1998",230,0,690
"20072_1999",230,0,690
"20072_2000",230,0,1086
"20072_2001",230,0,1485
"20072_2002",230,0,1485
"20072_2003",230,0,1485
"20072_2004",230,0,1485
"20072_2005",230,0,1485
"20072_2006",230,0,1485
"20072_2007",230,0,1474
"20072_2008",230,0,1507
"20072_2009",230,0,1539
"20072_2010",230,0,1592
"20072_2011",230,0,1649
"20072_2012",230,0,1716
"20072_2013",1080.75,0,1628
"20072_2014",2817,0,1808
"20072_2015",3679.33333333333,0,1988
"20073_1994",3633,3,1928
"20073_1995",3772,3,1928
"20073_1996",4809,3,1928
"20073_1997",4809,3,1928
"20073_1998",4809,3,1928
"20073_1999",4809,3,1928
"20073_2000",4809,3,5855
"20073_2001",4809,3,9898
"20073_2002",4809,3,9898
"20073_2003",4809,3,9898
"20073_2004",4809,3,9898
"20073_2005",4809,3,9898
"20073_2006",4809,3,9898
"20073_2007",4809,3,9722
"20073_2008",4809,3,10250
"20073_2009",4809,3,10674
"20073_2010",4809,3,10931
"20073_2011",4809,3,11256
"20073_2012",4809,3,11629
"20073_2013",3606.75,3,11800
"20073_2014",1202.25,3,12204
"20073_2015",0,3,12605
"20074_1994",0,0,12471.3333333333
"20074_1995",0,0,12471.3333333333
"20074_1996",0,0,12471.3333333333
"20074_1997",0,0,12471.3333333333
"20074_1998",0,0,12471.3333333333
"20074_1999",0,0,12471.3333333333
"20074_2000",0,0,6363
"20074_2001",0,0,123.666666666667
"20074_2002",0,0,123.666666666667
"20074_2003",0,0,123.666666666667
"20074_2004",0,0,123.666666666667
"20074_2005",0,0,123.666666666667
"20074_2006",0,0,123.666666666667
"20074_2007",0,0,121
"20074_2008",0,0,129
"20074_2009",0,0,132
"20074_2010",0,0.166666666666667,133
"20074_2011",58.3333333333333,0.5,142
"20074_2012",175,1,162
"20074_2013",350,1,165
"20074_2014",350,1,168
"20074_2015",350,1,168
"20075_1994",350,0,168
"20075_1995",350,1,168
"20075_1996",616,1,168
"20075_1997",616,1,168
"20075_1998",616,1,168
"20075_1999",616,1,168
"20075_2000",616,1,610
"20075_2001",616,1,1054.33333333333
"20075_2002",616,1,1054.33333333333
"20075_2003",616,1,1054.33333333333
"20075_2004",616,1,1054.33333333333
"20075_2005",616,1,1054.33333333333
"20075_2006",616,1,1054.33333333333
"20075_2007",616,1,1052
"20075_2008",616,1,1059
"20075_2009",616,1,1068
"20075_2010",616,1,1081
"20075_2011",616,1,1119
"20075_2012",616,1,1142
"20075_2013",481.5,1,1152
"20075_2014",212.5,1,1187
"20075_2015",78,2,1222
"20076_1994",78,0,1210.33333333333
"20076_1995",78,0,1210.33333333333
"20076_1996",590,0,1210.33333333333
"20076_1997",590,0,1210.33333333333
"20076_1998",590,0,1210.33333333333
"20076_1999",590,0,1210.33333333333
"20076_2000",590,0,1096
"20076_2001",590,1,974.666666666667
"20076_2002",590,1,974.666666666667
"20076_2003",590,1,974.666666666667
"20076_2004",590,1,974.666666666667
"20076_2005",590,1,974.666666666667
"20076_2006",590,1,974.666666666667
"20076_2007",590,1,970
"20076_2008",590,1,984
"20076_2009",590,1,1020
"20076_2010",590,1,1039
"20076_2011",590,1,1067
"20076_2012",590,1,1076
"20076_2013",472.5,1,1093
"20076_2014",237.5,1,1099
"20076_2015",120,1,1128
"20077_1994",120,1,1118.33333333333
"20077_1995",120,1,1118.33333333333
"20077_1996",120,1,1118.33333333333
"20077_1997",120,1,1118.33333333333
"20077_1998",120,1,1118.33333333333
"20077_1999",120,1,1118.33333333333
"20077_2000",120,1,1085
"20077_2001",120,1,1054.66666666667
"20077_2002",120,1,1054.66666666667
"20077_2003",120,1,1054.66666666667
"20077_2004",120,1,1054.66666666667
"20077_2005",120,1,1054.66666666667
"20077_2006",120,1,1054.66666666667
"20077_2007",120,1,1042
"20077_2008",120,1,1080
"20077_2009",120,1,1114
"20077_2010",120,1,1148
"20077_2011",120,1,1180
"20077_2012",120,2,1197
"20077_2013",110,2,1222
"20077_2014",90,2,1276
"20077_2015",80,2,1363
"20078_1994",80,0,1334
"20078_1995",80,0,1334
"20078_1996",194,0,1334
"20078_1997",194,0,1334
"20078_1998",194,0,1334
"20078_1999",194,0,1334
"20078_2000",194,0,887
"20078_2001",194,0,417.333333333333
"20078_2002",194,0,417.333333333333
"20078_2003",194,0,417.333333333333
"20078_2004",194,0,417.333333333333
"20078_2005",194,0,417.333333333333
"20078_2006",194,0,417.333333333333
"20078_2007",194,0,411
"20078_2008",194,0,430
"20078_2009",194,0,444
"20078_2010",194,0,446
"20078_2011",194,0,455
"20078_2012",194,0,468
"20078_2013",4260.75,0,499
"20078_2014",12684.25,0,504
"20078_2015",16847.6666666667,0,513
"20079_1994",16461,3,510
"20079_1995",17621,3,510
"20079_1996",16689,3,510
"20079_1997",16689,3,510
"20079_1998",16689,3,510
"20079_1999",16689,3,510
"20079_2000",16689,3,14373
"20079_2001",16689,3,28461.6666666667
"20079_2002",62061,3,28461.6666666667
"20079_2003",62061,3,28461.6666666667
"20079_2004",62061,4,28461.6666666667
"20079_2005",25121,4,28461.6666666667
"20079_2006",22481,4,28461.6666666667
"20079_2007",22827,5,28233
"20079_2008",23071,5,28919
"20079_2009",23456,5,29595
"20079_2010",23456,5,30628
"20079_2011",23844,5,31451
"20079_2012",23992,5,32253
"20079_2013",24349,5,33094
"20079_2014",22936,5,33880
"20079_2015",27000,5,34149
"20080_1994",260,0,34059.3333333333
"20080_1995",260,0,34059.3333333333
"20080_1996",383,0,34059.3333333333
"20080_1997",383,0,34059.3333333333
"20080_1998",383,0,34059.3333333333
"20080_1999",383,0,34059.3333333333
"20080_2000",383,0,17427.5
"20080_2001",383,0,708.333333333333
"20080_2002",383,0,708.333333333333
"20080_2003",383,0,708.333333333333
"20080_2004",383,0,708.333333333333
"20080_2005",383,0,708.333333333333
"20080_2006",383,0,708.333333333333
"20080_2007",383,0,706
"20080_2008",383,0,713
"20080_2009",383,0,717
"20080_2010",383,0,711
"20080_2011",383,0,738
"20080_2012",383,0,736
"20080_2013",417.5,0,754
"20080_2014",486.5,0,756
"20080_2015",521,0,757
"20081_1994",521,0,756.666666666667
"20081_1995",521,0,756.666666666667
"20081_1996",521,0,756.666666666667
"20081_1997",521,0,756.666666666667
"20081_1998",521,0,756.666666666667
"20081_1999",802,0,756.666666666667
"20081_2000",802,0,785
"20081_2001",802,0,816.666666666667
"20081_2002",802,0,816.666666666667
"20081_2003",802,0,816.666666666667
"20081_2004",802,0,816.666666666667
"20081_2005",802,0,816.666666666667
"20081_2006",802,0,816.666666666667
"20081_2007",802,0,813
"20081_2008",802,0,824
"20081_2009",802,0,836
"20081_2010",802,0,869
"20081_2011",802,0,880
"20081_2012",802,0,898
"20081_2013",696.5,0,931
"20081_2014",485.5,0,937
"20081_2015",380,0,967
"20082_1994",380,0,957
"20082_1995",380,0,957
"20082_1996",634,0,957
"20082_1997",634,0,957
"20082_1998",634,0,957
"20082_1999",634,0,957
"20082_2000",634,0,994
"20082_2001",634,0,1031.66666666667
"20082_2002",634,0,1031.66666666667
"20082_2003",634,0,1031.66666666667
"20082_2004",634,0,1031.66666666667
"20082_2005",634,0,1031.66666666667
"20082_2006",634,0,1031.66666666667
"20082_2007",634,0,1021
"20082_2008",634,0,1053
"20082_2009",634,0,1083
"20082_2010",634,0.166666666666667,1094
"20082_2011",634,0.5,1125
"20082_2012",634,1,1162
"20082_2013",488,1,1188
"20082_2014",196,1,1229
"20082_2015",50,1,1247
"20083_1994",50,1,1241
"20083_1995",50,1,1241
"20083_1996",536,1,1241
"20083_1997",536,1,1241
"20083_1998",536,1,1241
"20083_1999",536,1,1241
"20083_2000",536,1,1580
"20083_2001",536,1,1943.66666666667
"20083_2002",536,1,1943.66666666667
"20083_2003",536,1,1943.66666666667
"20083_2004",536,1,1943.66666666667
"20083_2005",536,1,1943.66666666667
"20083_2006",536,1,1943.66666666667
"20083_2007",536,1,1913
"20083_2008",536,1,2005
"20083_2009",536,1,2140
"20083_2010",536,1,2719
"20083_2011",536,1,2870
"20083_2012",536,1,2636
"20083_2013",402,1,2756
"20083_2014",134,1,2943
"20083_2015",0,1,3084
"20084_1994",0,1,3037
"20084_1995",0,1,3037
"20084_1996",0,1,3037
"20084_1997",0,1,3037
"20084_1998",0,1,3037
"20084_1999",0,1,3037
"20084_2000",0,1,2187
"20084_2001",0,1,1305.33333333333
"20084_2002",0,1,1305.33333333333
"20084_2003",0,1,1305.33333333333
"20084_2004",0,1,1305.33333333333
"20084_2005",0,1,1305.33333333333
"20084_2006",0,1,1305.33333333333
"20084_2007",0,1,1290
"20084_2008",0,2,1336
"20084_2009",0,2,1386
"20084_2010",0,2,1385
"20084_2011",148.666666666667,2,1420
"20084_2012",446,2,1471
"20084_2013",892,2,1516
"20084_2014",892,2,1548
"20084_2015",892,2,1590
"20085_1994",892,1,1576
"20085_1995",892,1,1576
"20085_1996",2252,1,1576
"20085_1997",2252,1,1576
"20085_1998",2252,1,1576
"20085_1999",2252,1,1576
"20085_2000",2252,1,2368
"20085_2001",2252,1,3289
"20085_2002",2252,1,3289
"20085_2003",2252,1,3289
"20085_2004",2252,1,3289
"20085_2005",2252,1,3289
"20085_2006",2252,1,3289
"20085_2007",2252,1,3146
"20085_2008",2252,1,3575
"20085_2009",2252,1,3734
"20085_2010",2252,1,4141
"20085_2011",2252,1,4331
"20085_2012",2252,1,4439
"20085_2013",1691.75,1,4808
"20085_2014",571.25,1,5078
"20085_2015",11,1,5238
