"muniYear","POB_TOT"
"12004_2014",16092
"12078_2014",NA
"12042_2014",14313
"12079_2014",NA
"12017_2014",14591
"12025_2014",16190
"12014_2014",15694
"12064_2014",13754
"12016_2014",15088
"12033_2014",14997
"12019_2014",13018
"12006_2014",12091
"12060_2014",14546
"12018_2014",13569
"12077_2014",NA
"12015_2014",13093
"12049_2014",11848
"12044_2014",11102
"12069_2014",11293
"12036_2014",10618
"12081_2014",NA
"12026_2014",9343
"12063_2014",9037
"12031_2014",7174
"12008_2014",8779
"12070_2014",7971
"12047_2014",7766
"12024_2014",7053
"12009_2014",4916
"12037_2014",6751
"12080_2014",NA
"12065_2014",6933
"12005_2014",6077
"13048_2014",252150
"13077_2014",128357
"13051_2014",48160
"13028_2014",113153
"13069_2014",54532
"13076_2014",90282
"13030_2014",80808
"13063_2014",72420
"13016_2014",47610
"13003_2014",47448
"13061_2014",51606
"13067_2014",41900
"13041_2014",37268
"13029_2014",39213
"13083_2014",27595
"13008_2014",41001
"13002_2014",39286
"13084_2014",38740
"13073_2014",34648
"13046_2014",37509
"13013_2014",29531
"13059_2014",32799
"13056_2014",28609
"13052_2014",26653
"13023_2014",29810
"13054_2014",30926
"13081_2014",26327
"13062_2014",27029
"13010_2014",23406
"13074_2014",23806
"13012_2014",25795
"13027_2014",27145
"13025_2014",22195
"13080_2014",21124
"13018_2014",21488
"13050_2014",19882
"13037_2014",19438
"13001_2014",19333
"13006_2014",18058
"13011_2014",18362
"13078_2014",17463
"13070_2014",15371
"13053_2014",19345
"13009_2014",15154
"13060_2014",18410
"13082_2014",15356
"13015_2014",16884
"13005_2014",15362
"13049_2014",15900
"13019_2014",15574
"13024_2014",15696
"13014_2014",16536
"13055_2014",14268
"13058_2014",16282
"13044_2014",15682
"13075_2014",13658
"13057_2014",14249
"13068_2014",14424
"13021_2014",13349
"13022_2014",11602
"13039_2014",13459
"13026_2014",11963
"13017_2014",12358
"13031_2014",13372
"13066_2014",9447
"13007_2014",11096
"13032_2014",10749
"13035_2014",10465
"13040_2014",10785
"13065_2014",9263
"13042_2014",11059
"13071_2014",10954
"13064_2014",9170
"13072_2014",9911
"13034_2014",9559
"13045_2014",8500
"13036_2014",8858
"13004_2014",8607
"13038_2014",7741
"13079_2014",7835
"13043_2014",7181
"13047_2014",5662
"13020_2014",2928
"13033_2014",3139
"14039_2014",1615380
"14120_2014",1057619
"14098_2014",508849
"14097_2014",154250
"14101_2014",369133
"14067_2014",196177
"14070_2014",104655
"14053_2014",135505
"14093_2014",122825
"14023_2014",90102
"14063_2014",88873
"14083_2014",60550
"14008_2014",79880
"14073_2014",58341
"14124_2014",56718
"14018_2014",59663
"14006_2014",59519
"14015_2014",52964
"14013_2014",53772
"14035_2014",47975
"14044_2014",26518
"14066_2014",43196
"14030_2014",44790
"14050_2014",38636
"14085_2014",41466
"14094_2014",36415
"14022_2014",33507
"14091_2014",38886
"14016_2014",35189
"14082_2014",32375
"14100_2014",34934
"14108_2014",33436
"14046_2014",29390
"14078_2014",28933
"14064_2014",28854
"14121_2014",28979
"14119_2014",26054
"14077_2014",28500
"14024_2014",26874
"14047_2014",22531
"14043_2014",23708
"14037_2014",22851
"14118_2014",24030
"14003_2014",21330
"14002_2014",19550
"14105_2014",20981
"14055_2014",19073
"14021_2014",21665
"14001_2014",19517
"14033_2014",21320
"14096_2014",19845
"14048_2014",20550
"14116_2014",16390
"14009_2014",16063
"14036_2014",18241
"14045_2014",19556
"14086_2014",16438
"14061_2014",15492
"14125_2014",NA
"14027_2014",16701
"14025_2014",17381
"14087_2014",17817
"14029_2014",17700
"14051_2014",15066
"14109_2014",16089
"14123_2014",15694
"14114_2014",16575
"14088_2014",16603
"14065_2014",13244
"14113_2014",14304
"14074_2014",15092
"14005_2014",12982
"14084_2014",14343
"14110_2014",13815
"14058_2014",14053
"14079_2014",12898
"14059_2014",11384
"14017_2014",12960
"14092_2014",11361
"14069_2014",11196
"14068_2014",11569
"14049_2014",10599
"14099_2014",9829
"14020_2014",9332
"14040_2014",8305
"14042_2014",9052
"14095_2014",8742
"14007_2014",9013
"14014_2014",8687
"14103_2014",7908
"14072_2014",6918
"14019_2014",5703
"14060_2014",6085
"14041_2014",5898
"14090_2014",7142
"14080_2014",6474
"14122_2014",6799
"14111_2014",6113
"14102_2014",5952
"14010_2014",6002
"14104_2014",5068
"14054_2014",5921
"14115_2014",5751
"14107_2014",5985
"14052_2014",5935
"14032_2014",5754
"14026_2014",5845
"14112_2014",5431
"14004_2014",5367
"14011_2014",5454
"14038_2014",4646
"14117_2014",4371
"14081_2014",3566
"14071_2014",4283
"14012_2014",4136
"14106_2014",4020
"14076_2014",3710
"14062_2014",3896
"14031_2014",3599
"14057_2014",3758
"14075_2014",3513
"14089_2014",3343
"14028_2014",2430
"14056_2014",2330
"14034_2014",1971
"15033_2014",1639584
"15058_2014",1163128
"15106_2014",701491
"15057_2014",867302
"15104_2014",752966
"15031_2014",532108
"15121_2014",466972
"15109_2014",429819
"15013_2014",493203
"15039_2014",311850
"15081_2014",203057
"15060_2014",294852
"15122_2014",351038
"15025_2014",236652
"15070_2014",239030
"15020_2014",257193
"15037_2014",209720
"15099_2014",207980
"15054_2014",204328
"15029_2014",87719
"15120_2014",119040
"15118_2014",134002
"15074_2014",192029
"15005_2014",127410
"15042_2014",122724
"15002_2014",66909
"15108_2014",138282
"15024_2014",79920
"15051_2014",106837
"15035_2014",46988
"15114_2014",80405
"15087_2014",77698
"15014_2014",81275
"15088_2014",82232
"15082_2014",102156
"15095_2014",65433
"15124_2014",NA
"15045_2014",71046
"15090_2014",70684
"15067_2014",61310
"15101_2014",62615
"15076_2014",61567
"15047_2014",60054
"15091_2014",69412
"15113_2014",56142
"15062_2014",52441
"15001_2014",62280
"15110_2014",60413
"15048_2014",54738
"15085_2014",62784
"15011_2014",37415
"15053_2014",41813
"15092_2014",47317
"15018_2014",40800
"15111_2014",43453
"15115_2014",45160
"15009_2014",47102
"15003_2014",41713
"15103_2014",43433
"15112_2014",39523
"15036_2014",35941
"15023_2014",37359
"15100_2014",21437
"15021_2014",37927
"15059_2014",21903
"15084_2014",31011
"15064_2014",32440
"15096_2014",30033
"15105_2014",37788
"15040_2014",31985
"15019_2014",29746
"15065_2014",29803
"15063_2014",27728
"15032_2014",28370
"15086_2014",30248
"15044_2014",33060
"15015_2014",28385
"15093_2014",24493
"15008_2014",30393
"15056_2014",28056
"15043_2014",20713
"15010_2014",24986
"15028_2014",21379
"15068_2014",24906
"15026_2014",23316
"15123_2014",NA
"15016_2014",21885
"15080_2014",28464
"15052_2014",22963
"15073_2014",12174
"15075_2014",21020
"15030_2014",19669
"15050_2014",20210
"15007_2014",22414
"15094_2014",17970
"15097_2014",17724
"15046_2014",15783
"15119_2014",15793
"15117_2014",15962
"15102_2014",14718
"15004_2014",15576
"15022_2014",11706
"15049_2014",11394
"15071_2014",11639
"15079_2014",11007
"15072_2014",9313
"15083_2014",9945
"15055_2014",9902
"15089_2014",9680
"15107_2014",11673
"15012_2014",9158
"15027_2014",6705
"15038_2014",9055
"15006_2014",9029
"15125_2014",NA
"15017_2014",6477
"15078_2014",9020
"15034_2014",7946
"15061_2014",7556
"15041_2014",6550
"15077_2014",5254
"15098_2014",4081
"15066_2014",4329
"15069_2014",3345
"15116_2014",3861
"16053_2014",658030
"16102_2014",278696
"16108_2014",168915
"16052_2014",174436
"16112_2014",144131
"16006_2014",121447
"16034_2014",110024
"16088_2014",49822
"16069_2014",87750
"16066_2014",81731
"16050_2014",75050
"16082_2014",63689
"16076_2014",63387
"16107_2014",71348
"16071_2014",71607
"16043_2014",57975
"16075_2014",60941
"16079_2014",41268
"16110_2014",49471
"16012_2014",41951
"16038_2014",44468
"16055_2014",43274
"16025_2014",32554
"16065_2014",33046
"16045_2014",35322
"16009_2014",31773
"16097_2014",36047
"16035_2014",35482
"16017_2014",31009
"16085_2014",33577
"16106_2014",27689
"16083_2014",26841
"16020_2014",27346
"16084_2014",27331
"16113_2014",27028
"16056_2014",23834
"16073_2014",25574
"16068_2014",21865
"16093_2014",25540
"16016_2014",23454
"16098_2014",24945
"16064_2014",24951
"16089_2014",24851
"16008_2014",23146
"16103_2014",23467
"16061_2014",19989
"16067_2014",19873
"16010_2014",23684
"16033_2014",21071
"16019_2014",20628
"16104_2014",20748
"16022_2014",19212
"16015_2014",22519
"16003_2014",20051
"16047_2014",19739
"16063_2014",18172
"16002_2014",18696
"16105_2014",18890
"16062_2014",19680
"16058_2014",15772
"16077_2014",18984
"16080_2014",17715
"16024_2014",16913
"16099_2014",17279
"16049_2014",17078
"16044_2014",13687
"16111_2014",14329
"16040_2014",16788
"16092_2014",16147
"16031_2014",16240
"16030_2014",14853
"16004_2014",15526
"16070_2014",15624
"16042_2014",13656
"16029_2014",15761
"16086_2014",14547
"16032_2014",13691
"16041_2014",13582
"16078_2014",13817
"16090_2014",12451
"16087_2014",14267
"16091_2014",13603
"16100_2014",13052
"16014_2014",14176
"16046_2014",12181
"16072_2014",13664
"16051_2014",11728
"16036_2014",11915
"16037_2014",10265
"16023_2014",11216
"16054_2014",10605
"16021_2014",11048
"16095_2014",11699
"16094_2014",8117
"16101_2014",10929
"16001_2014",10249
"16011_2014",10127
"16005_2014",10555
"16074_2014",10276
"16013_2014",10596
"16028_2014",6514
"16060_2014",9860
"16096_2014",9170
"16018_2014",9313
"16081_2014",9168
"16039_2014",7323
"16059_2014",8605
"16057_2014",9077
"16027_2014",6753
"16026_2014",6620
"16048_2014",5184
"16109_2014",4037
"16007_2014",2826
"17007_2014",339561
"17011_2014",182396
"17006_2014",166890
"17018_2014",98318
"17029_2014",87745
"17008_2014",66298
"17004_2014",74026
"17028_2014",48843
"17017_2014",57534
"17012_2014",54899
"17030_2014",40191
"17024_2014",47649
"17020_2014",36244
"17031_2014",34162
"17003_2014",31869
"17025_2014",31764
"17019_2014",25525
"17015_2014",25298
"17002_2014",16659
"17022_2014",17491
"17009_2014",16495
"17016_2014",16311
"17001_2014",17061
"17026_2014",14630
"17010_2014",14853
"17033_2014",12852
"17013_2014",14428
"17027_2014",9513
"17014_2014",9200
"17005_2014",9590
"17032_2014",8160
"17021_2014",7162
"17023_2014",5983
"18017_2014",326413
"18020_2014",69647
"18015_2014",98834
"18004_2014",69753
"18008_2014",42686
"18016_2014",42205
"18012_2014",43442
"18009_2014",31643
"18001_2014",37099
"18010_2014",34286
"18018_2014",31646
"18006_2014",26965
"18011_2014",22660
"18014_2014",21638
"18007_2014",16813
"18002_2014",15953
"18019_2014",13481
"18003_2014",12658
"18005_2014",11162
"18013_2014",7744
"19039_2014",1090302
"19026_2014",674013
"19006_2014",315066
"19046_2014",485068
"19021_2014",267913
"19031_2014",81913
"19048_2014",245744
"19018_2014",44751
"19019_2014",126386
"19009_2014",81309
"19041_2014",35563
"19033_2014",70037
"19025_2014",7068
"19038_2014",53962
"19045_2014",28526
"19012_2014",17464
"19049_2014",38216
"19017_2014",40417
"19010_2014",13297
"19014_2014",32701
"19044_2014",32913
"19004_2014",28966
"19005_2014",18294
"19022_2014",15781
"19047_2014",12337
"19007_2014",15361
"19013_2014",11515
"19011_2014",9250
"19036_2014",6999
"19029_2014",6418
"19020_2014",5759
"19042_2014",5394
"19024_2014",5628
"19034_2014",4816
"19037_2014",4959
"19032_2014",5217
"19002_2014",3332
"19051_2014",4220
"19003_2014",2346
"19008_2014",3650
"19030_2014",3494
"19027_2014",2498
"19016_2014",2811
"19043_2014",2623
"19015_2014",2158
"19001_2014",2404
"19050_2014",1865
"19023_2014",1446
"19035_2014",1319
"19028_2014",1314
"19040_2014",1166
"20067_2014",256825
"20184_2014",138532
"20043_2014",81873
"20385_2014",60987
"20079_2014",81490
"20039_2014",57868
"20515_2014",55125
"20482_2014",46177
"20390_2014",45933
"20318_2014",35750
"20324_2014",39402
"20334_2014",44376
"20002_2014",45370
"20413_2014",32393
"20565_2014",23290
"20044_2014",41936
"20059_2014",33136
"20057_2014",42251
"20397_2014",29924
"20278_2014",38473
"20469_2014",30383
"20399_2014",18732
"20073_2014",26897
"20041_2014",32314
"20198_2014",28347
"20014_2014",24163
"20134_2014",24025
"20439_2014",20767
"20085_2014",24000
"20401_2014",19086
"20190_2014",22705
"20107_2014",16155
"20559_2014",23092
"20551_2014",15092
"20068_2014",18411
"20023_2014",14546
"20232_2014",19042
"20406_2014",21222
"20028_2014",18451
"20171_2014",19829
"20570_2014",17243
"20467_2014",18557
"20207_2014",18720
"20006_2014",14178
"20386_2014",15466
"20124_2014",16854
"20350_2014",17183
"20526_2014",15171
"20205_2014",16446
"20427_2014",14445
"20447_2014",16443
"20293_2014",7270
"20364_2014",15003
"20021_2014",15406
"20227_2014",11130
"20157_2014",9227
"20005_2014",14522
"20557_2014",13088
"20327_2014",14257
"20248_2014",11004
"20010_2014",13702
"20468_2014",13104
"20058_2014",13666
"20418_2014",11371
"20466_2014",11473
"20150_2014",10341
"20375_2014",7799
"20450_2014",9766
"20277_2014",12587
"20298_2014",10960
"20242_2014",9426
"20312_2014",10329
"20549_2014",12097
"20525_2014",11155
"20125_2014",11094
"20166_2014",10633
"20136_2014",11703
"20309_2014",11915
"20377_2014",11185
"20025_2014",10016
"20414_2014",10570
"20208_2014",8597
"20537_2014",7552
"20325_2014",9802
"20509_2014",8851
"20338_2014",8787
"20131_2014",9883
"20012_2014",10057
"20483_2014",8501
"20553_2014",7229
"20188_2014",9045
"20307_2014",10206
"20177_2014",9693
"20016_2014",6477
"20545_2014",8077
"20417_2014",9981
"20475_2014",8779
"20437_2014",7886
"20083_2014",5577
"20143_2014",9335
"20295_2014",8686
"20513_2014",7911
"20115_2014",4923
"20407_2014",7486
"20026_2014",8257
"20409_2014",7804
"20348_2014",8760
"20185_2014",7635
"20441_2014",6285
"20426_2014",7421
"20266_2014",8488
"20030_2014",7901
"20310_2014",4322
"20064_2014",7603
"20500_2014",7884
"20229_2014",6484
"20045_2014",4266
"20042_2014",7735
"20275_2014",5810
"20505_2014",7611
"20135_2014",6608
"20540_2014",6531
"20141_2014",6048
"20234_2014",6993
"20261_2014",6349
"20031_2014",6514
"20520_2014",7118
"20105_2014",6684
"20392_2014",6439
"20009_2014",5916
"20294_2014",5527
"20498_2014",6773
"20070_2014",6424
"20178_2014",3758
"20446_2014",6159
"20072_2014",5828
"20265_2014",6097
"20210_2014",5995
"20052_2014",5899
"20272_2014",6931
"20300_2014",5463
"20560_2014",5934
"20040_2014",6832
"20470_2014",6544
"20090_2014",5868
"20225_2014",5485
"20103_2014",5051
"20398_2014",5609
"20543_2014",5540
"20015_2014",5912
"20546_2014",5677
"20036_2014",5715
"20066_2014",5287
"20554_2014",5435
"20337_2014",4875
"20539_2014",4250
"20502_2014",4725
"20550_2014",5031
"20159_2014",4894
"20460_2014",4527
"20091_2014",4199
"20517_2014",3769
"20130_2014",4953
"20126_2014",4319
"20326_2014",4664
"20516_2014",4726
"20253_2014",3935
"20489_2014",5030
"20415_2014",4992
"20494_2014",4165
"20434_2014",4475
"20153_2014",4028
"20452_2014",4437
"20384_2014",4233
"20306_2014",4390
"20108_2014",4421
"20459_2014",4231
"20202_2014",4413
"20071_2014",3638
"20082_2014",4730
"20366_2014",4368
"20051_2014",3732
"20462_2014",3791
"20421_2014",4123
"20024_2014",4116
"20367_2014",4168
"20302_2014",4056
"20169_2014",4717
"20484_2014",4506
"20098_2014",4293
"20116_2014",4105
"20102_2014",3076
"20491_2014",3463
"20037_2014",4168
"20111_2014",3714
"20017_2014",4059
"20532_2014",3835
"20497_2014",3269
"20269_2014",3622
"20087_2014",3572
"20095_2014",3949
"20213_2014",4444
"20330_2014",4138
"20449_2014",3099
"20492_2014",3640
"20029_2014",4049
"20291_2014",4130
"20305_2014",3846
"20534_2014",4138
"20046_2014",3569
"20424_2014",4074
"20345_2014",3800
"20339_2014",3505
"20084_2014",3266
"20007_2014",3585
"20133_2014",3146
"20020_2014",3354
"20387_2014",3605
"20200_2014",3442
"20174_2014",2984
"20453_2014",2467
"20063_2014",3387
"20393_2014",3646
"20145_2014",1944
"20170_2014",2753
"20352_2014",2081
"20235_2014",3632
"20254_2014",3346
"20244_2014",3337
"20050_2014",3178
"20360_2014",3552
"20077_2014",2525
"20055_2014",3349
"20347_2014",3233
"20285_2014",3317
"20410_2014",3285
"20164_2014",2978
"20530_2014",3264
"20378_2014",3171
"20249_2014",3006
"20511_2014",3055
"20076_2014",3484
"20176_2014",3111
"20286_2014",3476
"20161_2014",2681
"20495_2014",3462
"20435_2014",2727
"20013_2014",3083
"20217_2014",2990
"20273_2014",3050
"20263_2014",2912
"20156_2014",3171
"20485_2014",3384
"20507_2014",3549
"20474_2014",3310
"20284_2014",3151
"20567_2014",3441
"20137_2014",3287
"20396_2014",3317
"20457_2014",2830
"20535_2014",3376
"20019_2014",2967
"20203_2014",3192
"20391_2014",2811
"20342_2014",2312
"20472_2014",2877
"20112_2014",2933
"20412_2014",2934
"20088_2014",3072
"20566_2014",3164
"20271_2014",1780
"20197_2014",3040
"20454_2014",2572
"20211_2014",2721
"20308_2014",2810
"20231_2014",3090
"20395_2014",2339
"20490_2014",2728
"20333_2014",2703
"20481_2014",2704
"20358_2014",2072
"20220_2014",2858
"20555_2014",3130
"20123_2014",2756
"20351_2014",2617
"20113_2014",3005
"20519_2014",2994
"20403_2014",1753
"20219_2014",2864
"20379_2014",2645
"20212_2014",2632
"20279_2014",2439
"20336_2014",2020
"20478_2014",2291
"20189_2014",2597
"20280_2014",2570
"20340_2014",1885
"20027_2014",2331
"20527_2014",2401
"20075_2014",2717
"20381_2014",2680
"20561_2014",2327
"20146_2014",1936
"20394_2014",2651
"20060_2014",2523
"20455_2014",2288
"20180_2014",2494
"20118_2014",2736
"20226_2014",2598
"20061_2014",2506
"20344_2014",2413
"20260_2014",2351
"20033_2014",2137
"20363_2014",2485
"20069_2014",2155
"20531_2014",2135
"20003_2014",2174
"20433_2014",2203
"20214_2014",2194
"20117_2014",2441
"20240_2014",2475
"20104_2014",1989
"20193_2014",2318
"20206_2014",2539
"20264_2014",2133
"20187_2014",1892
"20388_2014",2097
"20297_2014",2812
"20486_2014",2257
"20259_2014",2184
"20081_2014",2168
"20154_2014",1947
"20158_2014",2378
"20496_2014",1473
"20237_2014",2142
"20182_2014",2152
"20038_2014",1973
"20080_2014",1955
"20372_2014",1584
"20448_2014",1778
"20356_2014",2203
"20425_2014",1988
"20569_2014",1874
"20349_2014",2054
"20533_2014",1647
"20065_2014",1868
"20323_2014",1755
"20094_2014",1942
"20233_2014",1933
"20089_2014",2104
"20353_2014",1998
"20152_2014",2031
"20139_2014",1848
"20380_2014",1947
"20252_2014",1800
"20405_2014",1836
"20167_2014",1849
"20499_2014",1772
"20255_2014",1895
"20160_2014",1834
"20343_2014",2102
"20487_2014",1756
"20148_2014",1987
"20097_2014",1625
"20458_2014",1378
"20201_2014",1926
"20362_2014",1488
"20315_2014",1888
"20162_2014",1586
"20369_2014",1822
"20368_2014",1684
"20428_2014",1610
"20270_2014",1399
"20431_2014",1763
"20429_2014",1628
"20541_2014",1781
"20173_2014",1526
"20420_2014",1153
"20243_2014",1840
"20563_2014",1375
"20195_2014",1292
"20175_2014",1658
"20523_2014",1482
"20163_2014",1688
"20504_2014",1759
"20438_2014",1477
"20346_2014",1626
"20236_2014",1770
"20544_2014",1632
"20548_2014",1480
"20149_2014",1395
"20477_2014",1688
"20400_2014",1513
"20558_2014",1371
"20301_2014",1441
"20365_2014",1312
"20314_2014",1451
"20456_2014",1183
"20222_2014",1564
"20473_2014",1348
"20445_2014",1146
"20142_2014",1216
"20245_2014",1360
"20317_2014",1406
"20034_2014",1197
"20451_2014",1177
"20092_2014",1502
"20110_2014",1280
"20465_2014",1218
"20528_2014",1234
"20510_2014",693
"20568_2014",1494
"20562_2014",1373
"20179_2014",1232
"20247_2014",1453
"20374_2014",1316
"20001_2014",1306
"20230_2014",1140
"20508_2014",1461
"20165_2014",1272
"20183_2014",1457
"20194_2014",1355
"20192_2014",1376
"20296_2014",1097
"20128_2014",1232
"20221_2014",1350
"20529_2014",1498
"20056_2014",1256
"20329_2014",1345
"20292_2014",1311
"20501_2014",1169
